source_id,country,chip_id,is_eog_flare,status,chip_file,crs,clear_fraction,center_clear_fraction,worldcover_valid_fraction,scene_id,scene_datetime,requested_lon,requested_lat,reused_from,error
India_929934,India,c975800f533ccfca6527,0,ok,c975800f533ccfca6527.npz,EPSG:32645,0.9869,0.9824,1.0,S2A_T45QXF_20230305T044808_L2A,2023-03-05T04:52:11.621000Z,88.52735,22.56953,,
India_465880,India,42d332891c525028ad6f,0,ok,42d332891c525028ad6f.npz,EPSG:32644,0.99975,1.0,1.0,S2B_T44QQJ_20240406T045655_L2A,2024-04-06T05:02:55.427000Z,83.72964,21.02169,,
India_195570,India,e7a1e317c6b367f8a20d,0,ok,e7a1e317c6b367f8a20d.npz,EPSG:32644,0.9956,1.0,1.0,S2B_T43QHB_20230309T052025_L2A,2023-03-09T05:23:38.572000Z,78.7977,19.2125,,
India_262529,India,7daee67270a666baafe7,0,ok,7daee67270a666baafe7.npz,EPSG:32643,1.0,1.0,1.0,S2A_T43REP_20241013T054552_L2A,2024-10-13T05:50:35.409000Z,75.15459000000001,30.072475,,
India_210593,India,06d718f8bbb74118f561,0,ok,06d718f8bbb74118f561.npz,EPSG:32643,0.9998,1.0,1.0,S2B_T43QGG_20230312T052443_L2A,2023-03-12T05:32:24.813000Z,77.7286,24.0886,,
India_290383,India,586067e36b133246e3bc,0,ok,586067e36b133246e3bc.npz,EPSG:32643,0.9998,1.0,1.0,S2A_T43RDP_20241013T054552_L2A,2024-10-13T05:50:38.943000Z,74.90896,30.161693333333332,,
India_274388,India,47ae1a6e469385a904d6,0,ok,47ae1a6e469385a904d6.npz,EPSG:32644,0.9997,1.0,1.0,S2B_T44QKD_20230217T051553_L2A,2023-02-17T05:24:15.227000Z,78.5331,16.2917,,
India_882315,India,985edb96f3f7c0cd3966,0,ok,985edb96f3f7c0cd3966.npz,EPSG:32644,0.9998,1.0,1.0,S2B_T44RQQ_20240229T051052_L2A,2024-02-29T05:11:23.429000Z,83.62428,26.5333,,
India_48301,India,6ef4045533bd2cd09274,0,ok,6ef4045533bd2cd09274.npz,EPSG:32644,0.85195,0.8112,1.0,S2B_T44RLU_20221212T052632_L2A,2022-12-12T05:30:29.542000Z,78.98988333333334,29.812390000000004,,
India_549556,India,95cfc891329a25a54c55,0,ok,95cfc891329a25a54c55.npz,EPSG:32643,1.0,1.0,1.0,S2A_T43REQ_20221213T054232_L2A,2022-12-13T05:50:22.352000Z,75.683945,31.5283075,,
India_293912,India,b89d62c0e75e24fc3775,0,ok,b89d62c0e75e24fc3775.npz,EPSG:32643,1.0,1.0,1.0,S2B_T43SES_20221218T054234_L2A,2022-12-18T05:49:52.016000Z,75.37039333333333,32.608224444444446,,
India_922736,India,c087534da96acad520b0,0,ok,c087534da96acad520b0.npz,EPSG:32643,0.97305,1.0,1.0,S2B_T43QDU_20240319T054135_L2A,2024-03-19T05:44:21.603000Z,74.75447,16.72051,,
India_740798,India,ad8f6dd2f259d203ab1b,0,ok,ad8f6dd2f259d203ab1b.npz,EPSG:32643,1.0,1.0,1.0,S2A_T43QDB_20231225T053231_L2A,2023-12-25T05:43:35.383000Z,75.006685,19.675635,,
India_197508,India,fe9857755443217fd6f9,0,ok,fe9857755443217fd6f9.npz,EPSG:32646,0.9995,0.9972,1.0,S2A_T45RZJ_20230411T043801_L2A,2023-04-11T04:41:29.454000Z,90.2318,25.7622,,
India_591255,India,e7f4cec682cd9e644e2d,0,ok,e7f4cec682cd9e644e2d.npz,EPSG:32644,1.0,1.0,1.0,S2B_T44QPH_20230115T051210_L2A,2023-01-15T05:13:06.644000Z,82.29867666666667,19.88358,,
India_80620,India,f8f93133a4f26110c868,0,ok,f8f93133a4f26110c868.npz,EPSG:32644,0.8876,0.8024,1.0,S2B_T44PKA_20230217T051553_L2A,2023-02-17T05:24:54.382000Z,78.9029475,14.2879225,,
